Datetime,dr_amount,cr_amount,transaction_count,date,hour,day_of_week,day_name
22-01-2025 19:00,-,-,0,22-01-2025,19,2,Wednesday
22-01-2025 20:00,-,-,0,22-01-2025,20,2,Wednesday
22-01-2025 20:00,-,-,0,22-01-2025,20,2,Wednesday
22-01-2025 21:00,-,-,0,22-01-2025,21,2,Wednesday
22-01-2025 21:00,-,-,0,22-01-2025,21,2,Wednesday
22-01-2025 22:00,-,-,0,22-01-2025,22,2,Wednesday
22-01-2025 22:00,-,-,0,22-01-2025,22,2,Wednesday
22-01-2025 23:00,-,-,0,22-01-2025,23,2,Wednesday
22-01-2025 23:00,-,-,0,22-01-2025,23,2,Wednesday
23-01-2025 00:00,-,-,0,23-01-2025,0,3,Thursday
23-01-2025 00:00,-,-,0,23-01-2025,0,3,Thursday
23-01-2025 01:00,-,-,0,23-01-2025,1,3,Thursday
23-01-2025 01:00,-,-,0,23-01-2025,1,3,Thursday
23-01-2025 02:00,-,-,0,23-01-2025,2,3,Thursday
23-01-2025 02:00,-,-,0,23-01-2025,2,3,Thursday
23-01-2025 03:00,-,-,0,23-01-2025,3,3,Thursday
23-01-2025 03:00,-,-,0,23-01-2025,3,3,Thursday
23-01-2025 04:00,-,-,0,23-01-2025,4,3,Thursday
23-01-2025 04:00,-,-,0,23-01-2025,4,3,Thursday
23-01-2025 05:00,-,-,0,23-01-2025,5,3,Thursday
23-01-2025 05:00,-,-,0,23-01-2025,5,3,Thursday
23-01-2025 06:00,-,"-8,818",6,23-01-2025,6,3,Thursday
23-01-2025 06:00,"-8,350",-,8,23-01-2025,6,3,Thursday
23-01-2025 07:00,-,"-16,578",11,23-01-2025,7,3,Thursday
23-01-2025 07:00,"-12,235",-,8,23-01-2025,7,3,Thursday
23-01-2025 08:00,-,"-30,657",42,23-01-2025,8,3,Thursday
23-01-2025 08:00,"-24,709",-,24,23-01-2025,8,3,Thursday
23-01-2025 09:00,-,"-53,332",64,23-01-2025,9,3,Thursday
23-01-2025 09:00,"-28,943",-,40,23-01-2025,9,3,Thursday
23-01-2025 10:00,-,"-67,043",63,23-01-2025,10,3,Thursday
23-01-2025 10:00,"-47,416",-,62,23-01-2025,10,3,Thursday
23-01-2025 11:00,-,"-47,907",50,23-01-2025,11,3,Thursday
23-01-2025 11:00,"-42,217",-,46,23-01-2025,11,3,Thursday
23-01-2025 12:00,-,"-35,211",36,23-01-2025,12,3,Thursday
23-01-2025 12:00,"-32,200",-,23,23-01-2025,12,3,Thursday
23-01-2025 13:00,-,"-26,741",26,23-01-2025,13,3,Thursday
23-01-2025 13:00,"-26,769",-,29,23-01-2025,13,3,Thursday
23-01-2025 14:00,-,"-41,709",35,23-01-2025,14,3,Thursday
23-01-2025 14:00,"-33,334",-,27,23-01-2025,14,3,Thursday
23-01-2025 15:00,-,"-77,222",71,23-01-2025,15,3,Thursday
23-01-2025 15:00,"-63,228",-,50,23-01-2025,15,3,Thursday
23-01-2025 16:00,-,"-88,795",94,23-01-2025,16,3,Thursday
23-01-2025 16:00,"-81,253",-,99,23-01-2025,16,3,Thursday
23-01-2025 17:00,-,"-1,05,962",112,23-01-2025,17,3,Thursday
23-01-2025 17:00,"-1,12,237",-,103,23-01-2025,17,3,Thursday
23-01-2025 18:00,-,"-20,854",15,23-01-2025,18,3,Thursday
23-01-2025 18:00,"-15,005",-,18,23-01-2025,18,3,Thursday
23-01-2025 19:00,-,-,0,23-01-2025,19,3,Thursday
23-01-2025 19:00,-,-,0,23-01-2025,19,3,Thursday
23-01-2025 20:00,-,-,0,23-01-2025,20,3,Thursday
23-01-2025 20:00,-,-,0,23-01-2025,20,3,Thursday
23-01-2025 21:00,-,-,0,23-01-2025,21,3,Thursday
23-01-2025 21:00,-,-,0,23-01-2025,21,3,Thursday
23-01-2025 22:00,-,-,0,23-01-2025,22,3,Thursday
23-01-2025 22:00,-,-,0,23-01-2025,22,3,Thursday
23-01-2025 23:00,-,-,0,23-01-2025,23,3,Thursday
23-01-2025 23:00,-,-,0,23-01-2025,23,3,Thursday
24-01-2025 00:00,-,-,0,24-01-2025,0,4,Friday
24-01-2025 00:00,-,-,0,24-01-2025,0,4,Friday
24-01-2025 01:00,-,-,0,24-01-2025,1,4,Friday
24-01-2025 01:00,-,-,0,24-01-2025,1,4,Friday
24-01-2025 02:00,-,-,0,24-01-2025,2,4,Friday
24-01-2025 02:00,-,-,0,24-01-2025,2,4,Friday
24-01-2025 03:00,-,-,0,24-01-2025,3,4,Friday
24-01-2025 03:00,-,-,0,24-01-2025,3,4,Friday
24-01-2025 04:00,-,-,0,24-01-2025,4,4,Friday
24-01-2025 04:00,-,-,0,24-01-2025,4,4,Friday
24-01-2025 05:00,-,-,0,24-01-2025,5,4,Friday
24-01-2025 05:00,-,-,0,24-01-2025,5,4,Friday
24-01-2025 06:00,-,"-12,359",9,24-01-2025,6,4,Friday
24-01-2025 06:00,"-9,205",-,9,24-01-2025,6,4,Friday
24-01-2025 07:00,-,"-19,318",11,24-01-2025,7,4,Friday
24-01-2025 07:00,"-16,525",-,13,24-01-2025,7,4,Friday
24-01-2025 08:00,-,"-31,316",43,24-01-2025,8,4,Friday
24-01-2025 08:00,"-30,127",-,37,24-01-2025,8,4,Friday
24-01-2025 09:00,-,"-49,073",56,24-01-2025,9,4,Friday
24-01-2025 09:00,"-39,995",-,41,24-01-2025,9,4,Friday
24-01-2025 10:00,-,"-60,230",77,24-01-2025,10,4,Friday
24-01-2025 10:00,"-56,717",-,55,24-01-2025,10,4,Friday
24-01-2025 11:00,-,"-51,042",39,24-01-2025,11,4,Friday
24-01-2025 11:00,"-54,379",-,51,24-01-2025,11,4,Friday
24-01-2025 12:00,-,"-44,433",41,24-01-2025,12,4,Friday
24-01-2025 12:00,"-37,710",-,40,24-01-2025,12,4,Friday
24-01-2025 13:00,-,"-39,841",34,24-01-2025,13,4,Friday
24-01-2025 13:00,"-29,476",-,27,24-01-2025,13,4,Friday
24-01-2025 14:00,-,"-44,490",39,24-01-2025,14,4,Friday
24-01-2025 14:00,"-43,754",-,46,24-01-2025,14,4,Friday
24-01-2025 15:00,-,"-86,635",100,24-01-2025,15,4,Friday
24-01-2025 15:00,"-71,097",-,78,24-01-2025,15,4,Friday
24-01-2025 16:00,-,"-1,11,975",113,24-01-2025,16,4,Friday
24-01-2025 16:00,"-87,870",-,80,24-01-2025,16,4,Friday
24-01-2025 17:00,-,"-1,37,392",133,24-01-2025,17,4,Friday
24-01-2025 17:00,"-1,08,317",-,102,24-01-2025,17,4,Friday
24-01-2025 18:00,-,"-19,280",23,24-01-2025,18,4,Friday
24-01-2025 18:00,"-17,996",-,10,24-01-2025,18,4,Friday
24-01-2025 19:00,-,-,0,24-01-2025,19,4,Friday
24-01-2025 19:00,-,-,0,24-01-2025,19,4,Friday
24-01-2025 20:00,-,-,0,24-01-2025,20,4,Friday
24-01-2025 20:00,-,-,0,24-01-2025,20,4,Friday
24-01-2025 21:00,-,-,0,24-01-2025,21,4,Friday
24-01-2025 21:00,-,-,0,24-01-2025,21,4,Friday
24-01-2025 22:00,-,-,0,24-01-2025,22,4,Friday
24-01-2025 22:00,-,-,0,24-01-2025,22,4,Friday
24-01-2025 23:00,-,-,0,24-01-2025,23,4,Friday
24-01-2025 23:00,-,-,0,24-01-2025,23,4,Friday
25-01-2025 00:00,-,-,0,25-01-2025,0,5,Saturday
25-01-2025 00:00,-,-,0,25-01-2025,0,5,Saturday
25-01-2025 01:00,-,-,0,25-01-2025,1,5,Saturday
25-01-2025 01:00,-,-,0,25-01-2025,1,5,Saturday
25-01-2025 02:00,-,-,0,25-01-2025,2,5,Saturday
25-01-2025 02:00,-,-,0,25-01-2025,2,5,Saturday
25-01-2025 03:00,-,-,0,25-01-2025,3,5,Saturday
25-01-2025 03:00,-,-,0,25-01-2025,3,5,Saturday
25-01-2025 04:00,-,-,0,25-01-2025,4,5,Saturday
25-01-2025 04:00,-,-,0,25-01-2025,4,5,Saturday
25-01-2025 05:00,-,-,0,25-01-2025,5,5,Saturday
25-01-2025 05:00,-,-,0,25-01-2025,5,5,Saturday
25-01-2025 06:00,-,-,0,25-01-2025,6,5,Saturday
25-01-2025 06:00,-,-,0,25-01-2025,6,5,Saturday
25-01-2025 07:00,-,-,0,25-01-2025,7,5,Saturday
25-01-2025 07:00,-,-,0,25-01-2025,7,5,Saturday
25-01-2025 08:00,-,-,0,25-01-2025,8,5,Saturday
25-01-2025 08:00,-,-,0,25-01-2025,8,5,Saturday
25-01-2025 09:00,-,-,0,25-01-2025,9,5,Saturday
25-01-2025 09:00,-,-,0,25-01-2025,9,5,Saturday
25-01-2025 10:00,-,-,0,25-01-2025,10,5,Saturday
25-01-2025 10:00,-,-,0,25-01-2025,10,5,Saturday
25-01-2025 11:00,-,-,0,25-01-2025,11,5,Saturday
25-01-2025 11:00,-,-,0,25-01-2025,11,5,Saturday
25-01-2025 12:00,-,-,0,25-01-2025,12,5,Saturday
25-01-2025 12:00,-,-,0,25-01-2025,12,5,Saturday
25-01-2025 13:00,-,-,0,25-01-2025,13,5,Saturday
25-01-2025 13:00,-,-,0,25-01-2025,13,5,Saturday
25-01-2025 14:00,-,-,0,25-01-2025,14,5,Saturday
25-01-2025 14:00,-,-,0,25-01-2025,14,5,Saturday
25-01-2025 15:00,-,-,0,25-01-2025,15,5,Saturday
25-01-2025 15:00,-,-,0,25-01-2025,15,5,Saturday
25-01-2025 16:00,-,-,0,25-01-2025,16,5,Saturday
25-01-2025 16:00,-,-,0,25-01-2025,16,5,Saturday
25-01-2025 17:00,-,-,0,25-01-2025,17,5,Saturday
25-01-2025 17:00,-,-,0,25-01-2025,17,5,Saturday
25-01-2025 18:00,-,-,0,25-01-2025,18,5,Saturday
25-01-2025 18:00,-,-,0,25-01-2025,18,5,Saturday
25-01-2025 19:00,-,-,0,25-01-2025,19,5,Saturday
25-01-2025 19:00,-,-,0,25-01-2025,19,5,Saturday
25-01-2025 20:00,-,-,0,25-01-2025,20,5,Saturday
25-01-2025 20:00,-,-,0,25-01-2025,20,5,Saturday
25-01-2025 21:00,-,-,0,25-01-2025,21,5,Saturday
25-01-2025 21:00,-,-,0,25-01-2025,21,5,Saturday
25-01-2025 22:00,-,-,0,25-01-2025,22,5,Saturday
25-01-2025 22:00,-,-,0,25-01-2025,22,5,Saturday
25-01-2025 23:00,-,-,0,25-01-2025,23,5,Saturday
25-01-2025 23:00,-,-,0,25-01-2025,23,5,Saturday
26-01-2025 00:00,-,-,0,26-01-2025,0,6,Sunday
26-01-2025 00:00,-,-,0,26-01-2025,0,6,Sunday
26-01-2025 01:00,-,-,0,26-01-2025,1,6,Sunday
26-01-2025 01:00,-,-,0,26-01-2025,1,6,Sunday
26-01-2025 02:00,-,-,0,26-01-2025,2,6,Sunday
26-01-2025 02:00,-,-,0,26-01-2025,2,6,Sunday
26-01-2025 03:00,-,-,0,26-01-2025,3,6,Sunday
26-01-2025 03:00,-,-,0,26-01-2025,3,6,Sunday
26-01-2025 04:00,-,-,0,26-01-2025,4,6,Sunday
26-01-2025 04:00,-,-,0,26-01-2025,4,6,Sunday
26-01-2025 05:00,-,-,0,26-01-2025,5,6,Sunday
26-01-2025 05:00,-,-,0,26-01-2025,5,6,Sunday
26-01-2025 06:00,-,-,0,26-01-2025,6,6,Sunday
26-01-2025 06:00,-,-,0,26-01-2025,6,6,Sunday
26-01-2025 07:00,-,-,0,26-01-2025,7,6,Sunday
26-01-2025 07:00,-,-,0,26-01-2025,7,6,Sunday
26-01-2025 08:00,-,-,0,26-01-2025,8,6,Sunday
26-01-2025 08:00,-,-,0,26-01-2025,8,6,Sunday
26-01-2025 09:00,-,-,0,26-01-2025,9,6,Sunday
26-01-2025 09:00,-,-,0,26-01-2025,9,6,Sunday
26-01-2025 10:00,-,-,0,26-01-2025,10,6,Sunday
26-01-2025 10:00,-,-,0,26-01-2025,10,6,Sunday
26-01-2025 11:00,-,-,0,26-01-2025,11,6,Sunday
26-01-2025 11:00,-,-,0,26-01-2025,11,6,Sunday
26-01-2025 12:00,-,-,0,26-01-2025,12,6,Sunday
26-01-2025 12:00,-,-,0,26-01-2025,12,6,Sunday
26-01-2025 13:00,-,-,0,26-01-2025,13,6,Sunday
26-01-2025 13:00,-,-,0,26-01-2025,13,6,Sunday
26-01-2025 14:00,-,-,0,26-01-2025,14,6,Sunday
26-01-2025 14:00,-,-,0,26-01-2025,14,6,Sunday
26-01-2025 15:00,-,-,0,26-01-2025,15,6,Sunday
26-01-2025 15:00,-,-,0,26-01-2025,15,6,Sunday
26-01-2025 16:00,-,-,0,26-01-2025,16,6,Sunday
26-01-2025 16:00,-,-,0,26-01-2025,16,6,Sunday
26-01-2025 17:00,-,-,0,26-01-2025,17,6,Sunday
26-01-2025 17:00,-,-,0,26-01-2025,17,6,Sunday
26-01-2025 18:00,-,-,0,26-01-2025,18,6,Sunday
26-01-2025 18:00,-,-,0,26-01-2025,18,6,Sunday
26-01-2025 19:00,-,-,0,26-01-2025,19,6,Sunday
26-01-2025 19:00,-,-,0,26-01-2025,19,6,Sunday
26-01-2025 20:00,-,-,0,26-01-2025,20,6,Sunday
26-01-2025 20:00,-,-,0,26-01-2025,20,6,Sunday
26-01-2025 21:00,-,-,0,26-01-2025,21,6,Sunday
26-01-2025 21:00,-,-,0,26-01-2025,21,6,Sunday
26-01-2025 22:00,-,-,0,26-01-2025,22,6,Sunday
26-01-2025 22:00,-,-,0,26-01-2025,22,6,Sunday
26-01-2025 23:00,-,-,0,26-01-2025,23,6,Sunday
26-01-2025 23:00,-,-,0,26-01-2025,23,6,Sunday
27-01-2025 00:00,-,-,0,27-01-2025,0,0,Monday
27-01-2025 00:00,-,-,0,27-01-2025,0,0,Monday
27-01-2025 01:00,-,-,0,27-01-2025,1,0,Monday
27-01-2025 01:00,-,-,0,27-01-2025,1,0,Monday
27-01-2025 02:00,-,-,0,27-01-2025,2,0,Monday
27-01-2025 02:00,-,-,0,27-01-2025,2,0,Monday
27-01-2025 03:00,-,-,0,27-01-2025,3,0,Monday
27-01-2025 03:00,-,-,0,27-01-2025,3,0,Monday
27-01-2025 04:00,-,-,0,27-01-2025,4,0,Monday
27-01-2025 04:00,-,-,0,27-01-2025,4,0,Monday
27-01-2025 05:00,-,-,0,27-01-2025,5,0,Monday
27-01-2025 05:00,-,-,0,27-01-2025,5,0,Monday
27-01-2025 06:00,-,"-13,397",5,27-01-2025,6,0,Monday
27-01-2025 06:00,"-9,927",-,6,27-01-2025,6,0,Monday
27-01-2025 07:00,-,"-20,224",21,27-01-2025,7,0,Monday
27-01-2025 07:00,"-14,672",-,17,27-01-2025,7,0,Monday
27-01-2025 08:00,-,"-31,884",43,27-01-2025,8,0,Monday
27-01-2025 08:00,"-32,618",-,27,27-01-2025,8,0,Monday
27-01-2025 09:00,-,"-51,915",66,27-01-2025,9,0,Monday
27-01-2025 09:00,"-33,888",-,38,27-01-2025,9,0,Monday
27-01-2025 10:00,-,"-67,770",70,27-01-2025,10,0,Monday
27-01-2025 10:00,"-54,931",-,65,27-01-2025,10,0,Monday
27-01-2025 11:00,-,"-55,385",54,27-01-2025,11,0,Monday
27-01-2025 11:00,"-52,818",-,59,27-01-2025,11,0,Monday
27-01-2025 12:00,-,"-40,643",43,27-01-2025,12,0,Monday
27-01-2025 12:00,"-34,948",-,41,27-01-2025,12,0,Monday
27-01-2025 13:00,-,"-42,334",37,27-01-2025,13,0,Monday
27-01-2025 13:00,"-34,862",-,38,27-01-2025,13,0,Monday
27-01-2025 14:00,-,"-55,884",49,27-01-2025,14,0,Monday
27-01-2025 14:00,"-44,950",-,42,27-01-2025,14,0,Monday
27-01-2025 15:00,-,"-94,379",105,27-01-2025,15,0,Monday
27-01-2025 15:00,"-69,115",-,60,27-01-2025,15,0,Monday
27-01-2025 16:00,-,"-1,33,603",135,27-01-2025,16,0,Monday
27-01-2025 16:00,"-1,14,210",-,81,27-01-2025,16,0,Monday
27-01-2025 17:00,-,"-1,29,837",130,27-01-2025,17,0,Monday
27-01-2025 17:00,"-1,22,897",-,124,27-01-2025,17,0,Monday
27-01-2025 18:00,-,"-21,190",28,27-01-2025,18,0,Monday
27-01-2025 18:00,"-20,752",-,15,27-01-2025,18,0,Monday
27-01-2025 19:00,-,-,0,27-01-2025,19,0,Monday
27-01-2025 19:00,-,-,0,27-01-2025,19,0,Monday
27-01-2025 20:00,-,-,0,27-01-2025,20,0,Monday
27-01-2025 20:00,-,-,0,27-01-2025,20,0,Monday
27-01-2025 21:00,-,-,0,27-01-2025,21,0,Monday
27-01-2025 21:00,-,-,0,27-01-2025,21,0,Monday
27-01-2025 22:00,-,-,0,27-01-2025,22,0,Monday
27-01-2025 22:00,-,-,0,27-01-2025,22,0,Monday
27-01-2025 23:00,-,-,0,27-01-2025,23,0,Monday
27-01-2025 23:00,-,-,0,27-01-2025,23,0,Monday
28-01-2025 00:00,-,-,0,28-01-2025,0,1,Tuesday
28-01-2025 00:00,-,-,0,28-01-2025,0,1,Tuesday
28-01-2025 01:00,-,-,0,28-01-2025,1,1,Tuesday
28-01-2025 01:00,-,-,0,28-01-2025,1,1,Tuesday
28-01-2025 02:00,-,-,0,28-01-2025,2,1,Tuesday
28-01-2025 02:00,-,-,0,28-01-2025,2,1,Tuesday
28-01-2025 03:00,-,-,0,28-01-2025,3,1,Tuesday
28-01-2025 03:00,-,-,0,28-01-2025,3,1,Tuesday
28-01-2025 04:00,-,-,0,28-01-2025,4,1,Tuesday
28-01-2025 04:00,-,-,0,28-01-2025,4,1,Tuesday
28-01-2025 05:00,-,-,0,28-01-2025,5,1,Tuesday
28-01-2025 05:00,-,-,0,28-01-2025,5,1,Tuesday
28-01-2025 06:00,-,"-11,621",17,28-01-2025,6,1,Tuesday
28-01-2025 06:00,"-11,913",-,9,28-01-2025,6,1,Tuesday
28-01-2025 07:00,-,"-20,050",21,28-01-2025,7,1,Tuesday
28-01-2025 07:00,"-19,966",-,21,28-01-2025,7,1,Tuesday
28-01-2025 08:00,-,"-46,438",41,28-01-2025,8,1,Tuesday
28-01-2025 08:00,"-39,412",-,40,28-01-2025,8,1,Tuesday
28-01-2025 09:00,-,"-75,826",73,28-01-2025,9,1,Tuesday
28-01-2025 09:00,"-40,810",-,53,28-01-2025,9,1,Tuesday
28-01-2025 10:00,-,"-80,929",84,28-01-2025,10,1,Tuesday
28-01-2025 10:00,"-73,289",-,71,28-01-2025,10,1,Tuesday
28-01-2025 11:00,-,"-58,408",66,28-01-2025,11,1,Tuesday
28-01-2025 11:00,"-77,756",-,58,28-01-2025,11,1,Tuesday
28-01-2025 12:00,-,"-54,480",53,28-01-2025,12,1,Tuesday
28-01-2025 12:00,"-47,400",-,50,28-01-2025,12,1,Tuesday
28-01-2025 13:00,-,"-44,704",40,28-01-2025,13,1,Tuesday
28-01-2025 13:00,"-41,454",-,45,28-01-2025,13,1,Tuesday
28-01-2025 14:00,-,"-59,606",62,28-01-2025,14,1,Tuesday
28-01-2025 14:00,"-44,266",-,32,28-01-2025,14,1,Tuesday
28-01-2025 15:00,-,"-96,763",113,28-01-2025,15,1,Tuesday
28-01-2025 15:00,"-95,831",-,90,28-01-2025,15,1,Tuesday
28-01-2025 16:00,-,"-1,47,398",148,28-01-2025,16,1,Tuesday
28-01-2025 16:00,"-1,31,459",-,118,28-01-2025,16,1,Tuesday
28-01-2025 17:00,-,"-1,90,257",194,28-01-2025,17,1,Tuesday
28-01-2025 17:00,"-1,27,316",-,135,28-01-2025,17,1,Tuesday
28-01-2025 18:00,-,"-31,148",23,28-01-2025,18,1,Tuesday
28-01-2025 18:00,"-25,035",-,16,28-01-2025,18,1,Tuesday
28-01-2025 19:00,-,-,0,28-01-2025,19,1,Tuesday
28-01-2025 19:00,-,-,0,28-01-2025,19,1,Tuesday
28-01-2025 20:00,-,-,0,28-01-2025,20,1,Tuesday
28-01-2025 20:00,-,-,0,28-01-2025,20,1,Tuesday
28-01-2025 21:00,-,-,0,28-01-2025,21,1,Tuesday
28-01-2025 21:00,-,-,0,28-01-2025,21,1,Tuesday
28-01-2025 22:00,-,-,0,28-01-2025,22,1,Tuesday
28-01-2025 22:00,-,-,0,28-01-2025,22,1,Tuesday
28-01-2025 23:00,-,-,0,28-01-2025,23,1,Tuesday
28-01-2025 23:00,-,-,0,28-01-2025,23,1,Tuesday
29-01-2025 00:00,-,-,0,29-01-2025,0,2,Wednesday
29-01-2025 00:00,-,-,0,29-01-2025,0,2,Wednesday
29-01-2025 01:00,-,-,0,29-01-2025,1,2,Wednesday
29-01-2025 01:00,-,-,0,29-01-2025,1,2,Wednesday
29-01-2025 02:00,-,-,0,29-01-2025,2,2,Wednesday
29-01-2025 02:00,-,-,0,29-01-2025,2,2,Wednesday
29-01-2025 03:00,-,-,0,29-01-2025,3,2,Wednesday
29-01-2025 03:00,-,-,0,29-01-2025,3,2,Wednesday
29-01-2025 04:00,-,-,0,29-01-2025,4,2,Wednesday
29-01-2025 04:00,-,-,0,29-01-2025,4,2,Wednesday
29-01-2025 05:00,-,-,0,29-01-2025,5,2,Wednesday
29-01-2025 05:00,-,-,0,29-01-2025,5,2,Wednesday
29-01-2025 06:00,-,"-14,520",10,29-01-2025,6,2,Wednesday
29-01-2025 06:00,"-10,985",-,13,29-01-2025,6,2,Wednesday
29-01-2025 07:00,-,"-19,262",27,29-01-2025,7,2,Wednesday
29-01-2025 07:00,"-20,551",-,23,29-01-2025,7,2,Wednesday
29-01-2025 08:00,-,"-36,427",38,29-01-2025,8,2,Wednesday
29-01-2025 08:00,"-39,581",-,31,29-01-2025,8,2,Wednesday
29-01-2025 09:00,-,"-75,276",67,29-01-2025,9,2,Wednesday
29-01-2025 09:00,"-44,441",-,55,29-01-2025,9,2,Wednesday
29-01-2025 10:00,-,"-75,070",86,29-01-2025,10,2,Wednesday
29-01-2025 10:00,"-81,234",-,78,29-01-2025,10,2,Wednesday
29-01-2025 11:00,-,"-62,974",51,29-01-2025,11,2,Wednesday
29-01-2025 11:00,"-71,341",-,73,29-01-2025,11,2,Wednesday
29-01-2025 12:00,-,"-51,308",51,29-01-2025,12,2,Wednesday
29-01-2025 12:00,"-39,200",-,46,29-01-2025,12,2,Wednesday
29-01-2025 13:00,-,"-39,499",52,29-01-2025,13,2,Wednesday
29-01-2025 13:00,"-41,551",-,26,29-01-2025,13,2,Wednesday
29-01-2025 14:00,-,"-59,116",64,29-01-2025,14,2,Wednesday
29-01-2025 14:00,"-47,199",-,48,29-01-2025,14,2,Wednesday
29-01-2025 15:00,-,"-96,988",104,29-01-2025,15,2,Wednesday
29-01-2025 15:00,"-1,02,967",-,92,29-01-2025,15,2,Wednesday
29-01-2025 16:00,-,"-1,43,556",170,29-01-2025,16,2,Wednesday
29-01-2025 16:00,"-1,10,165",-,129,29-01-2025,16,2,Wednesday
29-01-2025 17:00,-,"-1,70,287",173,29-01-2025,17,2,Wednesday
29-01-2025 17:00,"-1,35,160",-,152,29-01-2025,17,2,Wednesday
29-01-2025 18:00,-,"-23,285",25,29-01-2025,18,2,Wednesday
29-01-2025 18:00,"-21,581",-,19,29-01-2025,18,2,Wednesday
29-01-2025 19:00,-,-,0,29-01-2025,19,2,Wednesday
29-01-2025 19:00,-,-,0,29-01-2025,19,2,Wednesday
29-01-2025 20:00,-,-,0,29-01-2025,20,2,Wednesday
29-01-2025 20:00,-,-,0,29-01-2025,20,2,Wednesday
29-01-2025 21:00,-,-,0,29-01-2025,21,2,Wednesday
29-01-2025 21:00,-,-,0,29-01-2025,21,2,Wednesday
29-01-2025 22:00,-,-,0,29-01-2025,22,2,Wednesday
29-01-2025 22:00,-,-,0,29-01-2025,22,2,Wednesday
29-01-2025 23:00,-,-,0,29-01-2025,23,2,Wednesday
29-01-2025 23:00,-,-,0,29-01-2025,23,2,Wednesday
30-01-2025 00:00,-,-,0,30-01-2025,0,3,Thursday
30-01-2025 00:00,-,-,0,30-01-2025,0,3,Thursday
30-01-2025 01:00,-,-,0,30-01-2025,1,3,Thursday
30-01-2025 01:00,-,-,0,30-01-2025,1,3,Thursday
30-01-2025 02:00,-,-,0,30-01-2025,2,3,Thursday
30-01-2025 02:00,-,-,0,30-01-2025,2,3,Thursday
30-01-2025 03:00,-,-,0,30-01-2025,3,3,Thursday
30-01-2025 03:00,-,-,0,30-01-2025,3,3,Thursday
30-01-2025 04:00,-,-,0,30-01-2025,4,3,Thursday
30-01-2025 04:00,-,-,0,30-01-2025,4,3,Thursday
30-01-2025 05:00,-,-,0,30-01-2025,5,3,Thursday
30-01-2025 05:00,-,-,0,30-01-2025,5,3,Thursday
30-01-2025 06:00,-,"-13,285",21,30-01-2025,6,3,Thursday
30-01-2025 06:00,"-11,339",-,8,30-01-2025,6,3,Thursday
30-01-2025 07:00,-,"-19,773",22,30-01-2025,7,3,Thursday
30-01-2025 07:00,"-18,777",-,22,30-01-2025,7,3,Thursday
30-01-2025 08:00,-,"-36,549",45,30-01-2025,8,3,Thursday
30-01-2025 08:00,"-37,050",-,36,30-01-2025,8,3,Thursday
30-01-2025 09:00,-,"-65,962",55,30-01-2025,9,3,Thursday
30-01-2025 09:00,"-51,534",-,41,30-01-2025,9,3,Thursday
30-01-2025 10:00,-,"-95,083",81,30-01-2025,10,3,Thursday
30-01-2025 10:00,"-64,912",-,73,30-01-2025,10,3,Thursday
30-01-2025 11:00,-,"-55,026",63,30-01-2025,11,3,Thursday
30-01-2025 11:00,"-70,347",-,83,30-01-2025,11,3,Thursday
30-01-2025 12:00,-,"-55,733",48,30-01-2025,12,3,Thursday
30-01-2025 12:00,"-47,626",-,59,30-01-2025,12,3,Thursday
30-01-2025 13:00,-,"-41,984",31,30-01-2025,13,3,Thursday
30-01-2025 13:00,"-34,812",-,34,30-01-2025,13,3,Thursday
30-01-2025 14:00,-,"-67,139",60,30-01-2025,14,3,Thursday
30-01-2025 14:00,"-44,002",-,52,30-01-2025,14,3,Thursday
30-01-2025 15:00,-,"-97,952",94,30-01-2025,15,3,Thursday
30-01-2025 15:00,"-90,203",-,101,30-01-2025,15,3,Thursday
30-01-2025 16:00,-,"-1,56,858",130,30-01-2025,16,3,Thursday
30-01-2025 16:00,"-1,26,034",-,103,30-01-2025,16,3,Thursday
30-01-2025 17:00,-,"-1,75,625",154,30-01-2025,17,3,Thursday
30-01-2025 17:00,"-1,47,603",-,164,30-01-2025,17,3,Thursday
30-01-2025 18:00,-,"-27,513",26,30-01-2025,18,3,Thursday
30-01-2025 18:00,"-25,079",-,13,30-01-2025,18,3,Thursday
30-01-2025 19:00,-,-,0,30-01-2025,19,3,Thursday
30-01-2025 19:00,-,-,0,30-01-2025,19,3,Thursday
30-01-2025 20:00,-,-,0,30-01-2025,20,3,Thursday
30-01-2025 20:00,-,-,0,30-01-2025,20,3,Thursday
30-01-2025 21:00,-,-,0,30-01-2025,21,3,Thursday
30-01-2025 21:00,-,-,0,30-01-2025,21,3,Thursday
30-01-2025 22:00,-,-,0,30-01-2025,22,3,Thursday
30-01-2025 22:00,-,-,0,30-01-2025,22,3,Thursday
30-01-2025 23:00,-,-,0,30-01-2025,23,3,Thursday
30-01-2025 23:00,-,-,0,30-01-2025,23,3,Thursday
31-01-2025 00:00,-,-,0,31-01-2025,0,4,Friday
31-01-2025 00:00,-,-,0,31-01-2025,0,4,Friday
31-01-2025 01:00,-,-,0,31-01-2025,1,4,Friday
31-01-2025 01:00,-,-,0,31-01-2025,1,4,Friday
31-01-2025 02:00,-,-,0,31-01-2025,2,4,Friday
31-01-2025 02:00,-,-,0,31-01-2025,2,4,Friday
31-01-2025 03:00,-,-,0,31-01-2025,3,4,Friday
31-01-2025 03:00,-,-,0,31-01-2025,3,4,Friday
31-01-2025 04:00,-,-,0,31-01-2025,4,4,Friday
