timestamp,status,direction,total_amount,baseline,excess_over_baseline,txn_count,vote_count,ewi_score,top_txn_amount,top_n_sum,pct_excess_explained_by_top_n,max_duplicate_txns,likely_cause
2026-03-31 10:11:00,RED_CONFIRMED,HIGH,23678253.71,2621541.3945814352,21056712.315418564,15,2,41.701310620170666,11597641.97,23011148.27,109.28177165221713,1,SINGLE_LARGE_PAYMENT
2026-03-31 16:02:00,RED_CONFIRMED,HIGH,9200857.18,803485.1678640468,8397372.012135953,9,0,37.846330918828095,5483079.74,9019490.44,107.40848954845583,1,SINGLE_LARGE_PAYMENT
2026-04-01 14:26:00,RED_CONFIRMED,LOW,1477098.42,1564529.0567541136,-87430.63675411372,9,1,83.83880871305358,520608.13,1309038.85,,1,BROAD_ELEVATION
2026-04-01 14:27:00,RED_CONFIRMED,LOW,1029759.29,1564529.0567541136,-534769.7667541136,7,1,78.78737068662493,468557.84,988209.79,,1,DR_CR_IMBALANCE
2026-04-01 15:44:00,RED_CONFIRMED,HIGH,7390999.5600000005,1057101.5632886866,6333897.996711314,6,1,83.7642860676292,5469738.11,7341043.039999999,115.90087247713201,1,SINGLE_LARGE_PAYMENT
2026-04-01 15:45:00,RED_CONFIRMED,LOW,317596.99,779680.8805292282,-462083.89052922826,2,1,78.17359043845389,217092.77,317596.99,,1,DR_CR_IMBALANCE
2026-04-01 15:46:00,RED_CONFIRMED,HIGH,1316146.55,764493.4149156655,551653.1350843345,9,0,71.0922423863505,416397.65,1107906.76,200.83394610467096,1,SINGLE_LARGE_PAYMENT
2026-04-01 15:47:00,RED_CONFIRMED,HIGH,962561.1799999999,764493.4149156655,198067.76508433442,8,0,64.90066376154967,269825.48,876774.72,442.66401432190736,1,SINGLE_LARGE_PAYMENT
2026-04-01 15:48:00,RED_CONFIRMED,LOW,650128.06,779680.8805292282,-129552.8205292282,5,0,58.490779623435486,240341.3,650128.0599999999,,1,BROAD_ELEVATION
2026-04-01 15:49:00,RED_CONFIRMED,LOW,209785.5,764493.4149156655,-554707.9149156655,4,0,55.95714328613758,102504.86,209785.5,,1,BROAD_ELEVATION
2026-04-01 15:50:00,RED_CONFIRMED,HIGH,901545.25,745964.0021889972,155581.24781100277,4,0,53.367267274996685,428020.32,901545.25,579.4690958483509,1,SINGLE_LARGE_PAYMENT
2026-04-01 15:51:00,RED_CONFIRMED,LOW,349042.76,764493.4149156655,-415450.6549156655,2,0,52.66573899673071,267594.98,349042.76,,1,BROAD_ELEVATION
2026-04-01 15:52:00,RED_CONFIRMED,LOW,641389.79,759918.4163218569,-118528.62632185686,3,0,50.029924639912,499826.73,641389.7899999999,,1,BROAD_ELEVATION
2026-04-01 15:53:00,RED_CONFIRMED,HIGH,1008496.98,738757.3431495618,269739.6368504382,7,0,48.09571508985905,745025.63,973745.55,360.9946099764011,1,SINGLE_LARGE_PAYMENT
2026-04-01 15:54:00,RED_CONFIRMED,LOW,456613.64,759918.4163218569,-303304.7763218569,2,0,45.24398103282721,323916.89,456613.64,,1,BROAD_ELEVATION
2026-04-01 15:55:00,RED_CONFIRMED,LOW,358084.19,759918.4163218569,-401834.2263218569,3,0,43.14994920287818,168029.6,358084.19,,1,BROAD_ELEVATION
2026-04-01 15:56:00,RED_CONFIRMED,HIGH,860946.27,759918.4163218569,101027.85367814312,6,0,41.92545303344241,496459.26,829710.74,821.2692933607317,1,SINGLE_LARGE_PAYMENT
2026-04-01 15:57:00,RED_CONFIRMED,LOW,135612.31,779680.8805292282,-644068.5705292283,1,0,43.766724228536845,135612.31,135612.31,,1,FLOW_STALL_or_OUTAGE
2026-04-01 15:58:00,RED_CONFIRMED,HIGH,1125077.21,759918.4163218569,365158.79367814306,7,0,42.68201430666357,422239.41,1065116.6400000001,291.6858797980397,1,SINGLE_LARGE_PAYMENT
2026-04-01 15:59:00,RED_CONFIRMED,LOW,610211.97,779680.8805292282,-169468.91052922828,4,0,42.26399230370988,360890.61,610211.97,,1,DR_CR_IMBALANCE
2026-04-01 16:00:00,RED_CONFIRMED,LOW,53632.19,849179.3728348396,-795547.1828348397,1,0,42.58274400710858,53632.19,53632.19,,1,FLOW_STALL_or_OUTAGE
2026-04-01 16:01:00,RED_CONFIRMED,HIGH,3451345.34,849179.3728348396,2602165.96716516,7,0,43.13460039613233,2635565.78,3405846.24,130.88505049162495,1,SINGLE_LARGE_PAYMENT
2026-04-01 16:02:00,RED_CONFIRMED,LOW,491525.27,849179.3728348396,-357654.1028348396,1,0,43.079638994865014,491525.27,491525.27,,1,FLOW_STALL_or_OUTAGE
2026-04-01 16:03:00,RED_CONFIRMED,HIGH,850605.84,849179.3728348396,1426.4671651603421,3,0,38.52727056327572,458753.68,850605.8399999999,59630.24321729744,1,SINGLE_LARGE_PAYMENT
2026-04-01 16:04:00,RED_CONFIRMED,LOW,26449.74,844194.5984151604,-817744.8584151604,1,1,44.812900901623095,26449.74,26449.74,,1,FLOW_STALL_or_OUTAGE
2026-04-01 16:05:00,RED_CONFIRMED,LOW,407729.07999999996,834654.4054836545,-426925.3254836545,2,0,46.331631910588015,291196.61,407729.07999999996,,1,DR_CR_IMBALANCE
2026-04-01 16:06:00,RED_CONFIRMED,LOW,308164.62,834654.4054836545,-526489.7854836545,5,0,49.024112433944644,130649.09,308164.62,,1,DR_CR_IMBALANCE
2026-04-01 16:07:00,RED_CONFIRMED,LOW,509259.23,834654.4054836545,-325395.1754836545,4,0,43.376215093267035,259229.07,509259.23,,1,BROAD_ELEVATION
2026-04-01 16:08:00,RED_CONFIRMED,HIGH,2767006.99,829773.3596607306,1937233.6303392695,5,0,42.377240301109985,2203795.79,2767006.99,142.83290082649515,1,SINGLE_LARGE_PAYMENT
2026-04-01 16:09:00,RED_CONFIRMED,LOW,566131.35,834654.4054836545,-268523.0554836545,5,0,41.29242234258039,227781.39,566131.35,,1,BROAD_ELEVATION
2026-04-01 16:10:00,RED_CONFIRMED,LOW,277024.79000000004,834654.4054836545,-557629.6154836544,4,0,40.49377884411617,114554.66,277024.79,,1,DR_CR_IMBALANCE
2026-04-01 16:11:00,RED_CONFIRMED,HIGH,930715.8499999999,834654.4054836545,96061.4445163454,7,0,41.23001980381978,327722.86,851292.15,886.1954494710393,1,SINGLE_LARGE_PAYMENT
2026-04-01 16:12:00,RED_CONFIRMED,LOW,302614.03,834654.4054836545,-532040.3754836544,4,0,39.824579533519206,135766.89,302614.03,,1,BROAD_ELEVATION
2026-04-01 16:13:00,RED_CONFIRMED,LOW,98522.29000000001,834654.4054836545,-736132.1154836544,2,0,40.44674010995491,55773.62,98522.29000000001,,1,DR_CR_IMBALANCE
2026-04-01 16:14:00,RED_CONFIRMED,LOW,177045.47,832932.053547987,-655886.583547987,3,0,40.058269178896786,111760.91,177045.47,,1,BROAD_ELEVATION
2026-04-01 16:15:00,RED_CONFIRMED,HIGH,1588614.95,950380.867336436,638234.082663564,9,0,39.83304888058379,522142.77,1242709.7000000002,194.71064516231374,1,SINGLE_LARGE_PAYMENT
2026-04-01 17:05:00,RED_CONFIRMED,HIGH,16142896.77,2202240.7505659107,13940656.019434089,13,1,42.872488209784784,14401752.58,15546190.309999999,111.51692064080558,1,SINGLE_LARGE_PAYMENT
2026-04-02 12:10:00,RED_CONFIRMED,HIGH,19637788.66,1327851.4844239731,18309937.175576027,7,2,44.10605320353854,17717995.66,19547999.66,106.76169706401531,1,SINGLE_LARGE_PAYMENT
2026-04-02 12:44:00,RED_CONFIRMED,HIGH,11463014.32,1618781.209248362,9844233.110751638,15,2,39.78228522543818,6868090.11,10335137.05,104.98671591504886,1,SINGLE_LARGE_PAYMENT
2026-04-02 14:45:00,RED_CONFIRMED,HIGH,13925076.870000001,1300282.470075552,12624794.39992445,5,2,40.54168051751489,13297888.81,13925076.870000001,110.29943481759459,1,SINGLE_LARGE_PAYMENT
2026-04-03 16:39:00,RED_CONFIRMED,LOW,713650.2,1512977.1219962456,-799326.9219962456,6,0,29.27649103198709,257313.42,698987.49,,1,BROAD_ELEVATION
2026-04-03 16:40:00,RED_CONFIRMED,LOW,995093.1799999999,1480078.4992976075,-484985.3192976075,6,0,30.194730520441016,311209.04,970615.18,,1,BROAD_ELEVATION
2026-04-03 16:41:00,RED_CONFIRMED,LOW,985052.4199999999,1480078.4992976075,-495026.07929760753,8,0,29.099014741253683,260093.61,803924.55,,1,BROAD_ELEVATION
2026-04-03 16:42:00,RED_CONFIRMED,LOW,518116.61,1480078.4992976075,-961961.8892976075,7,0,29.789310044910696,160275.16,482197.60000000003,,1,BROAD_ELEVATION
2026-04-03 16:43:00,RED_CONFIRMED,HIGH,1977773.4100000001,1449424.711297334,528348.6987026662,7,0,30.081497039795135,969485.51,1898059.22,359.24366325886473,1,SINGLE_LARGE_PAYMENT
2026-04-03 16:44:00,RED_CONFIRMED,LOW,1392623.6300000001,1449424.711297334,-56801.08129733382,5,0,30.96857877533682,768619.5,1392623.6300000001,,1,BROAD_ELEVATION
2026-04-03 16:45:00,RED_CONFIRMED,LOW,1334793.9,2042136.6175851757,-707342.7175851758,11,0,29.917429055960003,347527.88,979746.67,,1,BROAD_ELEVATION
2026-04-03 16:46:00,RED_CONFIRMED,LOW,1544344.5899999999,2027522.1638090345,-483177.57380903466,10,0,29.667298378238524,443005.81,1292251.48,,1,BROAD_ELEVATION
2026-04-03 16:47:00,RED_CONFIRMED,HIGH,4634490.49,2027522.1638090345,2606968.3261909657,19,0,31.56495975513964,838195.05,3047958.66,116.91583013796583,1,SINGLE_LARGE_PAYMENT
2026-04-06 16:47:00,RED_CONFIRMED,HIGH,19049235.19,1979828.2642252822,17069406.92577472,17,2,39.21166930790791,15771890.16,18330819.43,107.38990235402117,1,SINGLE_LARGE_PAYMENT
2026-04-07 15:18:00,RED_CONFIRMED,HIGH,10829870.989999998,1040871.5668444186,9788999.42315558,5,2,41.85006335267561,9924149.02,10829870.989999998,110.63307414629394,1,SINGLE_LARGE_PAYMENT
2026-04-07 15:55:00,RED_CONFIRMED,HIGH,927818.0700000001,802041.0254909721,125777.04450902797,4,0,34.22417432911524,416464.45,927818.07,737.6688438035317,1,SINGLE_LARGE_PAYMENT
2026-04-07 15:56:00,RED_CONFIRMED,HIGH,1470444.1099999999,832057.6032889595,638386.5067110404,5,0,30.099199053729283,968033.4,1470444.1099999996,230.33759243686242,1,SINGLE_LARGE_PAYMENT
2026-04-07 15:57:00,RED_CONFIRMED,HIGH,1237222.09,851475.211829433,385746.8781705671,7,0,29.181754417405035,530573.38,1166761.37,302.4681302758564,1,SINGLE_LARGE_PAYMENT
2026-04-07 15:58:00,RED_CONFIRMED,HIGH,1205772.52,854823.6227407374,350948.8972592626,4,0,30.32927111475276,531275.74,1205772.5199999998,343.5749561877775,1,SINGLE_LARGE_PAYMENT
2026-04-07 15:59:00,RED_CONFIRMED,LOW,217828.57,854823.6227407374,-636995.0527407373,1,0,33.468546803091236,217828.57,217828.57,,1,FLOW_STALL_or_OUTAGE
2026-04-07 16:00:00,RED_CONFIRMED,LOW,686407.87,911575.6090539587,-225167.73905395868,5,0,33.80190090206454,307452.35,686407.8699999999,,1,BROAD_ELEVATION
2026-04-07 16:01:00,RED_CONFIRMED,LOW,683254.1,911575.6090539587,-228321.5090539587,6,0,33.03026046604844,195576.24,658629.02,,1,BROAD_ELEVATION
2026-04-07 16:34:00,RED_CONFIRMED,HIGH,12348920.23,1526548.5842999893,10822371.645700011,8,2,49.92658905014704,9348876.35,12173193.309999999,112.48175269268914,1,SINGLE_LARGE_PAYMENT
2026-04-08 10:34:00,RED_CONFIRMED,HIGH,11811890.74,2249450.120544975,9562440.619455025,9,2,41.11694398239589,6529448.26,11616783.879999999,121.48346162134969,1,SINGLE_LARGE_PAYMENT
2026-04-08 12:14:00,RED_CONFIRMED,HIGH,74833666.59000002,1491203.1618203232,73342463.4281797,10,2,40.93683727438333,72469974.23,74385020.52,101.42149178400753,1,SINGLE_LARGE_PAYMENT
2026-04-10 11:38:00,RED_CONFIRMED,HIGH,19870859.05,1239733.675082447,18631125.374917552,6,2,38.04539465471215,17906264.5,19764474.02,106.08309279378388,1,SINGLE_LARGE_PAYMENT
2026-04-10 13:12:00,RED_CONFIRMED,HIGH,5125403.7299999995,1920732.0886134696,3204671.64138653,5,1,86.92520218291072,1503184.2,5125403.73,159.9353788328357,1,SINGLE_LARGE_PAYMENT
2026-04-10 13:13:00,RED_CONFIRMED,LOW,1268080.9100000001,1920732.0886134696,-652651.1786134695,8,1,85.28203503678237,341889.04,1091863.18,,1,BROAD_ELEVATION
2026-04-10 13:14:00,RED_CONFIRMED,LOW,891637.08,1920732.0886134696,-1029095.0086134697,4,1,85.16106231321497,666688.46,891637.0799999998,,1,DR_CR_IMBALANCE
2026-04-10 13:15:00,RED_CONFIRMED,HIGH,3169205.1899999995,1896742.628543352,1272462.5614566475,11,1,82.81935492125643,804194.46,2567705.0799999996,201.7902261156216,1,SINGLE_LARGE_PAYMENT
2026-04-10 13:16:00,RED_CONFIRMED,LOW,1157812.71,1896742.628543352,-738929.918543352,8,1,79.985499534491,448515.54,1014912.11,,1,BROAD_ELEVATION
2026-04-10 13:17:00,RED_CONFIRMED,LOW,648921.54,1896742.628543352,-1247821.088543352,7,1,77.66660814378282,153652.62,505438.11999999994,,1,BROAD_ELEVATION
2026-04-10 13:18:00,RED_CONFIRMED,LOW,1438883.0299999998,1896742.628543352,-457859.5985433522,6,1,76.34786765597411,601403.94,1410309.06,,1,BROAD_ELEVATION
2026-04-10 15:04:00,RED_CONFIRMED,HIGH,2873031.3800000004,1243891.8155485278,1629139.5644514726,5,0,42.94219461042629,2260856.72,2873031.38,176.3526859632399,1,SINGLE_LARGE_PAYMENT
2026-04-10 15:05:00,RED_CONFIRMED,HIGH,2141858.44,1243891.8155485278,897966.6244514722,6,0,42.09375660162749,740482.65,2115738.1599999997,235.61434271484308,1,SINGLE_LARGE_PAYMENT
2026-04-10 15:28:00,RED_CONFIRMED,LOW,778262.7999999999,1077937.4399043743,-299674.6399043744,5,1,86.15702239582681,584588.58,778262.7999999999,,1,BROAD_ELEVATION
2026-04-10 15:29:00,RED_CONFIRMED,HIGH,1247436.79,1077937.4399043743,169499.35009562573,7,1,82.61506361286952,450059.77,1127333.04,665.0957890776557,1,SINGLE_LARGE_PAYMENT
2026-04-10 16:38:00,RED_CONFIRMED,HIGH,16412808.319999998,1644887.371518574,14767920.948481424,9,1,39.719799739708236,14472888.11,16237986.189999998,109.95444955757121,1,SINGLE_LARGE_PAYMENT
2026-04-14 06:39:00,RED_CONFIRMED,HIGH,920693.77,408554.1747313205,512139.5952686795,1,1,88.82164564895253,920693.77,920693.77,179.7739871132175,1,SINGLE_LARGE_PAYMENT
2026-04-14 06:40:00,RED_CONFIRMED,HIGH,634603.31,418850.03645778866,215753.2735422114,4,1,87.6651575212433,478979.94,634603.3099999999,294.133803664324,1,SINGLE_LARGE_PAYMENT
2026-04-14 06:41:00,RED_CONFIRMED,HIGH,696137.99,418850.03645778866,277287.9535422113,3,1,84.50744747986558,570467.83,696137.99,251.05237393373721,1,SINGLE_LARGE_PAYMENT
2026-04-14 06:42:00,RED_CONFIRMED,HIGH,718845.13,418850.03645778866,299995.09354221134,2,1,81.29080086214556,506001.98,718845.13,239.61896226774576,1,SINGLE_LARGE_PAYMENT
2026-04-14 06:43:00,RED_CONFIRMED,LOW,57720.79,418850.03645778866,-361129.2464577887,1,1,78.70611902491079,57720.79,57720.79,,1,FLOW_STALL_or_OUTAGE
2026-04-14 06:44:00,RED_CONFIRMED,LOW,160865.72,408554.1747313205,-247688.45473132053,1,1,74.75212703740159,160865.72,160865.72,,1,FLOW_STALL_or_OUTAGE
2026-04-14 06:45:00,RED_CONFIRMED,LOW,0.0,686731.8699788875,-686731.8699788875,0,4,79.28921279116992,0.0,0.0,,0,FLOW_STALL_or_OUTAGE
2026-04-14 06:46:00,RED_CONFIRMED,HIGH,854990.94,683231.0954888923,171759.84451110766,3,1,81.67257987409677,489087.55,854990.9400000001,497.78278644442304,1,SINGLE_LARGE_PAYMENT
2026-04-14 06:47:00,RED_CONFIRMED,LOW,123669.81,683231.0954888923,-559561.2854888923,1,1,86.56799381102603,123669.81,123669.81,,1,FLOW_STALL_or_OUTAGE
2026-04-14 06:48:00,RED_CONFIRMED,LOW,426353.88,682309.8677543115,-255955.98775431153,3,1,84.26743006296527,261625.91,426353.88,,1,BROAD_ELEVATION
2026-04-14 06:49:00,RED_CONFIRMED,HIGH,1845932.52,682309.8677543115,1163622.6522456885,6,1,83.63653582061629,875865.71,1792490.22,154.0439434159049,1,SINGLE_LARGE_PAYMENT
2026-04-14 06:50:00,RED_CONFIRMED,LOW,582557.99,683231.0954888923,-100673.1054888923,4,1,82.33212697554971,216563.58,582557.99,,1,BROAD_ELEVATION
2026-04-14 06:51:00,RED_CONFIRMED,HIGH,1874091.31,682309.8677543115,1191781.4422456885,3,1,81.59284000674678,912312.61,1874091.3099999998,157.25125795453118,1,SINGLE_LARGE_PAYMENT
2026-04-14 06:52:00,RED_CONFIRMED,LOW,116487.26,683231.0954888923,-566743.8354888923,1,1,82.95892763883784,116487.26,116487.26,,1,FLOW_STALL_or_OUTAGE
2026-04-14 06:53:00,RED_CONFIRMED,LOW,287864.83,683231.0954888923,-395366.26548889227,2,1,82.31281513394435,154297.51,287864.83,,1,BROAD_ELEVATION
2026-04-14 06:54:00,RED_CONFIRMED,LOW,530881.63,682309.8677543115,-151428.23775431153,3,1,80.75766878006132,366493.85,530881.63,,1,BROAD_ELEVATION
2026-04-14 06:55:00,RED_CONFIRMED,LOW,145567.63999999998,678704.3176750944,-533136.6776750943,3,1,78.7141205472942,54872.56,145567.63999999998,,1,BROAD_ELEVATION
2026-04-14 06:56:00,RED_CONFIRMED,LOW,52233.39,668661.9079591901,-616428.5179591901,1,2,81.2563007553273,52233.39,52233.39,,1,FLOW_STALL_or_OUTAGE
2026-04-14 06:57:00,RED_CONFIRMED,LOW,546772.61,660426.1059957522,-113653.49599575216,5,1,81.59375598587928,195315.88,546772.61,,1,BROAD_ELEVATION
2026-04-14 06:58:00,RED_CONFIRMED,LOW,372043.68,651519.3347130144,-279475.65471301443,3,1,79.9498927826967,201984.63,372043.68,,1,DR_CR_IMBALANCE
2026-04-14 06:59:00,RED_CONFIRMED,LOW,291413.2,639748.1336715023,-348334.93367150234,2,1,75.29230096926621,234994.43,291413.2,,1,BROAD_ELEVATION
2026-04-14 07:30:00,RED_CONFIRMED,LOW,542103.11,1305526.2942008576,-763423.1842008576,6,1,86.11012724757991,251514.92,524879.17,,1,BROAD_ELEVATION
2026-04-14 07:31:00,RED_CONFIRMED,LOW,1032254.4099999999,1302681.8199757102,-270427.4099757103,7,1,84.0659054797173,481754.73,981914.2699999999,,1,BROAD_ELEVATION
2026-04-14 07:32:00,RED_CONFIRMED,LOW,522109.81,1298781.4398821166,-776671.6298821166,2,1,83.7793704376367,479679.75,522109.81,,1,DR_CR_IMBALANCE
2026-04-14 07:33:00,RED_CONFIRMED,HIGH,2124210.92,1287954.5823020926,836256.3376979074,7,1,81.05672626036215,947866.71,2072960.23,247.88574227210756,1,SINGLE_LARGE_PAYMENT
2026-04-14 07:43:00,RED_CONFIRMED,LOW,477365.19,1202157.4180897742,-724792.2280897743,4,1,86.0152870973712,357460.75,477365.19000000006,,1,BROAD_ELEVATION
2026-04-14 07:44:00,RED_CONFIRMED,HIGH,1743846.21,1133284.2395998938,610561.9704001062,9,1,83.4965586025865,652241.53,1532948.1300000001,251.07166910435757,1,SINGLE_LARGE_PAYMENT
2026-04-14 07:45:00,RED_CONFIRMED,HIGH,2291011.42,1595368.4779758467,695642.9420241532,11,1,82.26705498145473,643331.26,1790189.5899999999,257.3431687225892,1,SINGLE_LARGE_PAYMENT
2026-04-14 07:46:00,RED_CONFIRMED,LOW,460925.58,1618201.3767062896,-1157275.7967062895,4,1,82.43165349176572,224998.76,460925.58,,1,BROAD_ELEVATION
2026-04-14 07:47:00,RED_CONFIRMED,LOW,504530.50000000006,1618201.3767062896,-1113670.8767062896,4,1,82.78116217984685,263366.56,504530.50000000006,,1,DR_CR_IMBALANCE
2026-04-14 07:48:00,RED_CONFIRMED,LOW,227034.85,1595368.4779758467,-1368333.6279758466,3,1,84.3540877980648,187902.29,227034.85,,1,BROAD_ELEVATION
2026-04-14 07:49:00,RED_CONFIRMED,HIGH,1894626.2999999998,1579437.9767715866,315188.32322841324,8,1,83.76122232496517,1024192.7,1841920.8599999999,584.3874040553151,1,SINGLE_LARGE_PAYMENT
2026-04-14 07:50:00,RED_CONFIRMED,HIGH,2203552.63,1579437.9767715866,624114.6532284133,7,1,80.83166970592175,1722146.89,2145314.8,343.737290720982,1,SINGLE_LARGE_PAYMENT
2026-04-14 07:51:00,RED_CONFIRMED,LOW,1319925.69,1595368.4779758467,-275442.7879758468,3,1,74.58568004075217,647070.9,1319925.6900000002,,1,BROAD_ELEVATION
2026-04-14 14:17:00,RED_CONFIRMED,HIGH,2333754.89,1590239.1694834845,743515.7205165157,12,0,35.94227557441982,547214.18,1786898.13,240.33091442352466,1,SINGLE_LARGE_PAYMENT
2026-04-14 16:02:00,RED_CONFIRMED,HIGH,1024762.8500000001,933837.0265377604,90925.8234622397,6,0,35.62951927386229,402600.96,969829.6000000001,1066.6162406577023,1,SINGLE_LARGE_PAYMENT
2026-04-14 16:03:00,RED_CONFIRMED,HIGH,1447749.19,933837.0265377604,513912.16346223955,1,0,35.572199722833744,1447749.19,1447749.19,281.71140769396783,1,SINGLE_LARGE_PAYMENT
2026-04-14 16:04:00,RED_CONFIRMED,HIGH,2038735.66,945115.8094927839,1093619.850507216,4,0,34.959015986228465,1627104.43,2038735.66,186.4208718463224,1,SINGLE_LARGE_PAYMENT
2026-04-14 16:05:00,RED_CONFIRMED,LOW,789061.01,945115.8094927839,-156054.79949278384,5,0,34.2170553148637,312658.4,789061.01,,1,DR_CR_IMBALANCE
2026-04-14 16:06:00,RED_CONFIRMED,HIGH,1030253.6299999999,933837.0265377604,96416.6034622395,8,0,32.07403911427847,471787.74,919367.04,953.5360166053351,1,SINGLE_LARGE_PAYMENT
2026-04-14 16:07:00,RED_CONFIRMED,LOW,364101.85,933837.0265377604,-569735.1765377604,4,0,32.47846739175741,218955.52,364101.8499999999,,1,DR_CR_IMBALANCE
2026-04-14 16:08:00,RED_CONFIRMED,HIGH,1227119.47,933837.0265377604,293282.4434622396,7,0,31.1328361085628,547399.11,1144256.46,390.1551168531928,1,SINGLE_LARGE_PAYMENT
2026-04-14 16:09:00,RED_CONFIRMED,LOW,102808.08,933837.0265377604,-831028.9465377604,1,0,35.45590486450042,102808.08,102808.08,,1,FLOW_STALL_or_OUTAGE
2026-04-14 16:10:00,RED_CONFIRMED,LOW,222944.38,930331.3055588531,-707386.9255588531,5,0,37.17562754092928,72657.72,222944.38000000003,,1,BROAD_ELEVATION
2026-04-14 16:11:00,RED_CONFIRMED,HIGH,927141.7,924324.0005409099,2817.699459090014,6,0,39.83798791207195,235944.73,868767.3500000001,30832.505830148813,1,SINGLE_LARGE_PAYMENT
2026-04-14 16:12:00,RED_CONFIRMED,HIGH,1175413.5999999999,922928.8184578366,252484.78154216323,4,0,36.596494296762586,680763.29,1175413.5999999999,465.5383951542101,1,SINGLE_LARGE_PAYMENT
2026-04-14 16:13:00,RED_CONFIRMED,HIGH,1958630.2,922928.8184578366,1035701.3815421633,4,0,34.492870920457186,1525407.12,1958630.2,189.11147893648575,1,SINGLE_LARGE_PAYMENT
2026-04-15 06:58:00,RED_CONFIRMED,LOW,361633.43,637271.1607771612,-275637.73077716125,3,0,41.560679190453925,286863.35,361633.42999999993,,1,DR_CR_IMBALANCE
2026-04-15 06:59:00,RED_CONFIRMED,LOW,483063.96,637271.1607771612,-154207.20077716123,1,0,39.791270559496134,483063.96,483063.96,,1,FLOW_STALL_or_OUTAGE
2026-04-15 07:00:00,RED_CONFIRMED,LOW,588928.59,761996.4564300816,-173067.86643008166,4,0,39.61676156863251,204781.35,588928.59,,1,BROAD_ELEVATION
2026-04-15 07:01:00,RED_CONFIRMED,HIGH,944414.28,747915.6485981381,196498.6314018619,7,0,37.882566334978335,291497.3,906729.14,461.44297979645285,1,SINGLE_LARGE_PAYMENT
2026-04-15 07:02:00,RED_CONFIRMED,LOW,760542.01,761996.4564300816,-1454.446430081618,5,0,34.48577868663514,356214.3,760542.01,,1,BROAD_ELEVATION
2026-04-15 07:03:00,RED_CONFIRMED,HIGH,1300077.57,761232.0419709439,538845.5280290561,5,0,32.02541692290056,616587.98,1300077.57,241.27092132606433,1,SINGLE_LARGE_PAYMENT
2026-04-15 07:04:00,RED_CONFIRMED,LOW,29691.26,761996.4564300816,-732305.1964300816,1,1,39.873830941403135,29691.26,29691.26,,1,FLOW_STALL_or_OUTAGE
2026-04-15 07:05:00,RED_CONFIRMED,LOW,192526.8,761996.4564300816,-569469.6564300817,2,0,44.09537594921688,126719.78,192526.8,,1,BROAD_ELEVATION
2026-04-15 07:06:00,RED_CONFIRMED,HIGH,891989.2,761232.0419709439,130757.15802905604,3,0,45.81857458483402,580462.37,891989.2000000001,682.1723670392009,1,SINGLE_LARGE_PAYMENT
2026-04-15 07:07:00,RED_CONFIRMED,LOW,369336.0,761996.4564300816,-392660.4564300816,2,0,38.58563159202684,251957.31,369336.0,,1,BROAD_ELEVATION
2026-04-15 07:08:00,RED_CONFIRMED,LOW,205464.40000000002,761232.0419709439,-555767.6419709439,5,0,38.219873556396244,53879.72,205464.4,,1,BROAD_ELEVATION
2026-04-15 07:09:00,RED_CONFIRMED,LOW,96607.21,761232.0419709439,-664624.831970944,1,0,42.20775793256406,96607.21,96607.21,,1,FLOW_STALL_or_OUTAGE
2026-04-15 07:10:00,RED_CONFIRMED,HIGH,827141.8500000001,761232.0419709439,65909.80802905618,3,0,42.52460956523466,399548.53,827141.8500000001,1254.9601868592254,1,SINGLE_LARGE_PAYMENT
2026-04-15 07:20:00,RED_CONFIRMED,LOW,0.0,1000109.9172671844,-1000109.9172671844,0,4,87.94124473400723,0.0,0.0,,0,FLOW_STALL_or_OUTAGE
2026-04-15 07:21:00,RED_CONFIRMED,HIGH,1016657.1000000001,1000109.9172671844,16547.182732815738,8,1,86.48172974514894,247647.21,848055.1499999999,5125.072731070827,1,SINGLE_LARGE_PAYMENT
2026-04-15 07:22:00,RED_CONFIRMED,LOW,554501.4,1004245.0635430522,-449743.66354305216,3,1,86.33156579811201,475794.84,554501.4,,1,DR_CR_IMBALANCE
2026-04-15 07:23:00,RED_CONFIRMED,LOW,841161.84,1000109.9172671844,-158948.0772671844,7,1,84.57972876899017,346811.75,780559.36,,1,BROAD_ELEVATION
2026-04-15 07:24:00,RED_CONFIRMED,LOW,941482.8999999999,1000109.9172671844,-58627.01726718445,5,1,84.24028664383889,483044.79,941482.8999999999,,1,BROAD_ELEVATION
2026-04-15 07:25:00,RED_CONFIRMED,LOW,649041.9400000001,991582.4713808823,-342540.53138088225,6,1,84.0957561538322,227208.66,623951.95,,1,BROAD_ELEVATION
2026-04-15 07:26:00,RED_CONFIRMED,LOW,866963.71,991582.4713808823,-124618.76138088235,5,1,83.97808693933736,361939.84,866963.7100000001,,1,BROAD_ELEVATION
2026-04-15 07:27:00,RED_CONFIRMED,LOW,566864.3099999999,991582.4713808823,-424718.1613808824,5,1,83.69617010729748,253314.83,566864.3099999998,,1,DR_CR_IMBALANCE
2026-04-15 07:28:00,RED_CONFIRMED,LOW,911948.1499999999,991582.4713808823,-79634.32138088241,6,1,81.16156165275832,507137.17,878656.2899999999,,1,DR_CR_IMBALANCE
2026-04-15 07:29:00,RED_CONFIRMED,LOW,480422.12,991582.4713808823,-511160.3513808823,6,1,77.62263802905544,128288.56,452138.83999999997,,1,BROAD_ELEVATION
