TransactionDate,AccountBalance
19-06-2023 16:59,5531.93
19-06-2023 17:25,544.56
19-06-2023 17:50,3548.02
19-06-2023 17:58,6878.86
19-06-2023 18:12,3233.87
19-06-2023 18:22,552.52
20-06-2023 16:27,3779.47
20-06-2023 17:04,7868.19
20-06-2023 17:05,192.63
20-06-2023 17:07,12031.14
20-06-2023 17:21,1748.69
20-06-2023 18:43,8539.86
21-06-2023 16:00,13538.14
21-06-2023 16:00,5529.92
21-06-2023 16:23,1582.55
21-06-2023 16:38,11826.52
21-06-2023 16:40,3134.47
21-06-2023 16:49,224.65
21-06-2023 16:52,7847.62
21-06-2023 17:48,9199.52
22-06-2023 16:05,9451.66
22-06-2023 16:08,914.28
22-06-2023 16:38,1423.2
22-06-2023 16:47,344.07
22-06-2023 17:05,9668.78
22-06-2023 17:18,12652.22
22-06-2023 17:27,4468.12
22-06-2023 17:28,1193.61
23-06-2023 16:12,7231.47
23-06-2023 16:41,1309.85
23-06-2023 17:36,1290.95
23-06-2023 17:38,11748.86
26-06-2023 16:04,5757.67
26-06-2023 16:08,14576.47
26-06-2023 16:10,1616.3
26-06-2023 16:10,6116.8
26-06-2023 16:11,910.26
26-06-2023 16:28,1950.63
26-06-2023 16:40,6827.57
26-06-2023 16:46,1156.67
26-06-2023 16:55,6857.2
26-06-2023 17:34,1145.23
26-06-2023 17:37,8422.06
26-06-2023 17:38,7372.47
26-06-2023 17:38,1597.85
26-06-2023 17:54,14321.73
26-06-2023 18:25,136.74
26-06-2023 18:25,8318.29
26-06-2023 18:39,14510.8
26-06-2023 18:41,7606.63
26-06-2023 18:57,955.4
27-06-2023 16:37,399.57
27-06-2023 16:40,990.74
27-06-2023 16:44,13758.91
27-06-2023 16:52,1863.7
27-06-2023 17:44,4980.26
27-06-2023 17:48,11090.24
27-06-2023 17:50,1048.18
27-06-2023 18:14,7483.01
27-06-2023 18:26,9609.67
28-06-2023 16:05,14466.38
28-06-2023 16:07,3224.6
29-06-2023 16:04,1741.1
29-06-2023 16:06,6393.12
29-06-2023 16:11,1664.59
29-06-2023 16:16,1882.77
29-06-2023 16:57,13891.47
29-06-2023 17:39,1331.3
29-06-2023 17:51,13872.03
30-06-2023 16:31,7998.25
30-06-2023 16:44,2028.92
30-06-2023 17:10,13648.36
03-07-2023 16:15,1256.33
03-07-2023 16:38,467.4
03-07-2023 16:40,1523.72
03-07-2023 16:46,1275.2
03-07-2023 17:03,8431.23
03-07-2023 17:14,6309.8
03-07-2023 17:42,341.94
03-07-2023 17:47,7486.63
03-07-2023 18:03,14410.44
03-07-2023 18:46,6164.65
03-07-2023 18:56,5239.24
04-07-2023 16:25,1544.88
04-07-2023 16:27,1508.72
04-07-2023 16:30,9977.49
04-07-2023 17:50,4543.56
04-07-2023 18:20,5866.01
04-07-2023 18:55,5698.25
05-07-2023 16:08,2173.76
05-07-2023 16:49,2248.06
05-07-2023 16:52,2561.67
05-07-2023 17:49,7198.8
06-07-2023 17:52,8627.08
06-07-2023 17:53,5244.49
06-07-2023 18:09,9238.08
06-07-2023 18:10,887.32
06-07-2023 18:16,1649.43
07-07-2023 16:11,8346.64
07-07-2023 16:38,9642.12
07-07-2023 17:19,717.99
07-07-2023 17:24,11523.64
07-07-2023 17:58,232.56
10-07-2023 16:01,4739.59
10-07-2023 16:04,13948.09
10-07-2023 16:06,9794.26
10-07-2023 16:17,7491.42
10-07-2023 16:37,1084.65
10-07-2023 16:41,5200.04
10-07-2023 16:43,1305.76
10-07-2023 16:51,8478.9
10-07-2023 17:00,13336.15
10-07-2023 17:15,6155.76
10-07-2023 17:25,4309.9
10-07-2023 17:29,2406.31
10-07-2023 17:49,5674.32
10-07-2023 18:00,5715.08
10-07-2023 18:16,1695.57
10-07-2023 18:16,1122.35
10-07-2023 18:34,6173.23
11-07-2023 16:08,267.53
11-07-2023 16:39,5541.57
11-07-2023 16:45,6710.51
12-07-2023 16:11,5909.52
12-07-2023 16:14,1123.89
12-07-2023 16:17,9009.42
12-07-2023 16:50,14348.65
12-07-2023 16:52,729.7
12-07-2023 16:54,337.62
13-07-2023 16:35,7261.7
13-07-2023 16:44,3582.16
13-07-2023 17:50,1457.07
14-07-2023 16:06,5397.68
14-07-2023 16:22,7640.57
17-07-2023 16:05,2794.66
17-07-2023 16:20,1734.22
17-07-2023 16:22,6385.69
17-07-2023 16:32,2197.12
17-07-2023 16:48,867.32
17-07-2023 16:57,5422.53
17-07-2023 17:08,201.04
17-07-2023 17:46,9733.83
17-07-2023 18:24,6760.22
17-07-2023 18:54,10528.34
18-07-2023 16:05,1257.9
18-07-2023 16:12,3846.28
18-07-2023 16:38,5692.31
18-07-2023 17:22,3267.84
18-07-2023 17:56,8037.87
18-07-2023 18:06,5619.95
19-07-2023 16:11,4644.19
19-07-2023 16:57,6994.34
19-07-2023 17:03,14464.3
19-07-2023 17:16,1059.62
19-07-2023 17:38,2472.99
19-07-2023 17:42,2047.83
20-07-2023 16:05,1081.79
20-07-2023 16:58,782.35
20-07-2023 18:13,4207.27
20-07-2023 18:23,1661.68
20-07-2023 18:26,1229.32
21-07-2023 16:43,12145.27
21-07-2023 16:54,1019.77
21-07-2023 17:02,578.06
21-07-2023 17:56,6216.77
21-07-2023 18:54,477.3
24-07-2023 16:01,2103.41
24-07-2023 16:02,1594.04
24-07-2023 16:07,4202.92
24-07-2023 16:14,5340.73
24-07-2023 16:15,5055.99
24-07-2023 16:18,167.28
24-07-2023 16:22,726.39
24-07-2023 16:25,12626.49
24-07-2023 16:41,7659.99
24-07-2023 16:42,1119.61
24-07-2023 16:44,5208.98
24-07-2023 17:02,2762.48
24-07-2023 17:04,666.42
24-07-2023 17:07,707.95
24-07-2023 17:09,9697.75
24-07-2023 17:30,6579.37
24-07-2023 17:46,3910.59
24-07-2023 18:08,6452.77
25-07-2023 17:17,4894.25
25-07-2023 17:21,1070.47
25-07-2023 17:24,5929.08
25-07-2023 17:42,6101.15
25-07-2023 18:00,5158.6
25-07-2023 18:28,1676.57
25-07-2023 18:41,412.78
25-07-2023 18:58,165.75
26-07-2023 16:05,11698.15
26-07-2023 16:27,1639.9
26-07-2023 16:44,711.66
26-07-2023 16:52,868.61
26-07-2023 16:54,4471.05
26-07-2023 17:25,9189.76
26-07-2023 17:29,8670.23
27-07-2023 16:01,7996.7
27-07-2023 16:55,4111.38
27-07-2023 17:04,9648.6
27-07-2023 17:30,3736.38
27-07-2023 18:34,5374.69
28-07-2023 16:03,3485.03
28-07-2023 16:29,10113.66
28-07-2023 17:19,1981.67
28-07-2023 17:36,8459.26
28-07-2023 18:42,9983.36
31-07-2023 16:01,7071.09
31-07-2023 16:04,11500.62
31-07-2023 16:25,7432.99
31-07-2023 16:25,4361.44
31-07-2023 16:37,7981.45
31-07-2023 16:46,1360.85
31-07-2023 16:51,14783.33
31-07-2023 16:52,202.69
31-07-2023 17:37,2840.43
31-07-2023 17:46,1660.66
31-07-2023 17:49,7879.66
31-07-2023 17:54,500.84
31-07-2023 18:39,4323.66
31-07-2023 18:52,6258.63
01-08-2023 16:11,6364.14
01-08-2023 16:13,5766.96
01-08-2023 17:14,7281.46
01-08-2023 17:54,1519.51
02-08-2023 16:01,8885
02-08-2023 16:52,13510.11
02-08-2023 17:32,7001.25
02-08-2023 17:52,6180.3
03-08-2023 16:19,1817.65
03-08-2023 17:25,1480.39
03-08-2023 17:32,10501.53
03-08-2023 17:42,160.57
03-08-2023 18:35,4087.44
04-08-2023 17:44,7158.58
04-08-2023 17:53,1324.03
04-08-2023 18:34,6169.71
07-08-2023 16:02,248.52
07-08-2023 16:02,5963.1
07-08-2023 16:06,1352.19
07-08-2023 16:15,2679.91
07-08-2023 16:16,4405.28
07-08-2023 16:21,416.89
07-08-2023 16:37,6776.41
07-08-2023 16:49,2583.07
07-08-2023 16:54,10269.78
07-08-2023 17:17,273.78
07-08-2023 17:25,14371.08
07-08-2023 17:29,7659.5
07-08-2023 17:45,719.52
07-08-2023 17:48,8361.7
07-08-2023 18:07,1451.02
07-08-2023 18:52,1161.84
08-08-2023 16:21,6115.63
08-08-2023 16:47,6285.39
08-08-2023 17:06,5526.97
08-08-2023 17:07,5403.79
08-08-2023 17:15,9963.39
08-08-2023 17:41,9754.73
08-08-2023 17:44,711.47
08-08-2023 18:39,709.42
09-08-2023 16:22,2018.9
09-08-2023 17:32,11041.9
09-08-2023 17:34,1103.64
09-08-2023 18:38,9313.05
09-08-2023 18:42,3290.72
10-08-2023 16:10,865.49
10-08-2023 16:16,9410.51
10-08-2023 16:23,1919.97
10-08-2023 16:28,588.5
10-08-2023 16:39,2154.58
10-08-2023 16:48,9155.35
10-08-2023 16:58,935.88
10-08-2023 18:30,1484.31
10-08-2023 18:31,8741.51
11-08-2023 16:31,603.79
11-08-2023 16:43,1454.08
11-08-2023 17:12,892.83
11-08-2023 17:27,7306.79
11-08-2023 18:20,2626.63
11-08-2023 18:31,9146.19
14-08-2023 16:01,6445.4
14-08-2023 16:01,1441.86
14-08-2023 16:09,941.49
14-08-2023 16:20,1381.75
14-08-2023 16:26,6067.44
14-08-2023 16:32,8765.38
14-08-2023 16:36,11417.91
14-08-2023 16:46,4618.53
14-08-2023 17:12,836.67
14-08-2023 17:18,6165.03
14-08-2023 17:28,7225.06
14-08-2023 17:29,7977.78
14-08-2023 17:41,2791.2
14-08-2023 17:43,6921.48
14-08-2023 18:08,9801.48
14-08-2023 18:13,6711.15
14-08-2023 18:14,8271.47
15-08-2023 16:57,6655.15
15-08-2023 17:21,3030.97
15-08-2023 17:35,369.86
15-08-2023 18:22,8469.43
16-08-2023 16:11,3065.87
16-08-2023 16:17,1651.33
16-08-2023 16:28,373.88
16-08-2023 16:40,3944.12
16-08-2023 16:41,14328.29
16-08-2023 17:49,1501.95
17-08-2023 16:26,1968.51
17-08-2023 16:44,2766.12
17-08-2023 16:54,3689.65
17-08-2023 16:55,2669.66
17-08-2023 17:10,12104.51
17-08-2023 18:31,1806.68
17-08-2023 18:32,1351.24
18-08-2023 17:02,4437.48
18-08-2023 17:07,14350.11
21-08-2023 16:03,8395.85
21-08-2023 16:07,4516.76
21-08-2023 16:16,7264.79
21-08-2023 16:28,822.73
21-08-2023 16:42,7471.63
21-08-2023 16:46,11835.35
21-08-2023 17:08,3382.91
21-08-2023 17:10,1819.91
21-08-2023 17:19,7542.74
21-08-2023 17:25,479.08
21-08-2023 17:32,7904.24
21-08-2023 18:07,8821.84
21-08-2023 18:09,5327.03
21-08-2023 18:11,9873.62
21-08-2023 18:36,9088.36
21-08-2023 18:51,5360.19
21-08-2023 18:51,5838.91
22-08-2023 16:31,7015.46
22-08-2023 16:34,528.38
22-08-2023 16:49,9500.79
23-08-2023 16:04,692.69
23-08-2023 16:32,3117.39
23-08-2023 17:22,2850.92
24-08-2023 16:46,1033.73
24-08-2023 16:47,1748.02
24-08-2023 16:56,1382.62
24-08-2023 17:13,1230.12
24-08-2023 17:34,117.98
24-08-2023 18:54,5358.95
25-08-2023 16:40,290.59
25-08-2023 16:45,6037.03
25-08-2023 16:52,4233.82
25-08-2023 17:26,4172.57
25-08-2023 17:26,1100.06
25-08-2023 17:47,3254.56
25-08-2023 18:01,5516.5
25-08-2023 18:24,6229.13
25-08-2023 18:47,3959.62
28-08-2023 16:00,6345.03
28-08-2023 16:02,7987.74
28-08-2023 16:08,319.04
28-08-2023 16:31,7166.88
28-08-2023 16:40,7600.99
28-08-2023 16:41,4226.26
28-08-2023 16:41,5400.44
28-08-2023 16:43,2120.8
28-08-2023 16:52,1943.13
28-08-2023 16:56,416.37
28-08-2023 17:03,10556.81
28-08-2023 17:07,1419.31
28-08-2023 17:08,921.23
28-08-2023 17:13,5859.79
28-08-2023 17:19,1845.18
28-08-2023 17:34,4671.69
28-08-2023 17:56,3688.98
28-08-2023 17:59,7447.44
28-08-2023 18:27,1697.58
28-08-2023 18:32,1973.63
29-08-2023 16:17,3139.75
29-08-2023 16:19,7139.11
29-08-2023 16:22,4287.82
29-08-2023 17:55,4826.88
29-08-2023 18:30,8643.51
30-08-2023 16:11,754.21
30-08-2023 17:23,2042.22
30-08-2023 17:54,1562.9
30-08-2023 17:56,11388.15
30-08-2023 18:38,3173.17
31-08-2023 16:16,9257.04
31-08-2023 16:26,4076.48
31-08-2023 16:38,2620.74
31-08-2023 16:42,905.25
31-08-2023 17:29,2287.93
31-08-2023 17:43,1071.04
01-09-2023 16:07,8647.04
01-09-2023 16:09,263.98
01-09-2023 16:19,5183.5
01-09-2023 17:26,2115.8
01-09-2023 17:51,3488.77
01-09-2023 18:05,518.54
04-09-2023 16:04,9834
04-09-2023 16:13,1729.02
04-09-2023 16:41,2561.42
04-09-2023 16:48,797.1
04-09-2023 16:48,1415.52
04-09-2023 16:57,10915.11
04-09-2023 17:22,1941.8
04-09-2023 17:32,10513.52
04-09-2023 17:36,7530.3
04-09-2023 17:46,1040.25
04-09-2023 17:46,10721.29
04-09-2023 18:13,6179.91
04-09-2023 18:46,1058.13
05-09-2023 16:43,6782.61
05-09-2023 16:52,1711.78
05-09-2023 16:55,4046.58
05-09-2023 17:02,5878.89
05-09-2023 17:34,289.71
05-09-2023 18:45,6650.71
06-09-2023 16:01,7310.88
06-09-2023 16:03,13534.3
06-09-2023 16:24,7975.18
06-09-2023 16:28,12648.32
06-09-2023 16:44,5726.2
06-09-2023 17:01,11822.53
06-09-2023 18:43,8135.31
06-09-2023 18:56,3157.75
07-09-2023 16:07,303.68
07-09-2023 16:08,464.2
07-09-2023 16:27,6227.99
07-09-2023 16:28,12799.34
07-09-2023 16:47,8485.14
07-09-2023 16:51,918.88
07-09-2023 17:19,1938.01
07-09-2023 17:44,5008.59
08-09-2023 16:28,3990.6
08-09-2023 16:48,3653.11
08-09-2023 17:08,1088.62
08-09-2023 17:48,4913.42
08-09-2023 17:50,4315.07
08-09-2023 18:16,5134.37
08-09-2023 18:24,13293.83
11-09-2023 16:09,13587.52
11-09-2023 16:19,7643.66
11-09-2023 16:24,1268.67
11-09-2023 16:25,1075.15
11-09-2023 16:35,319.18
11-09-2023 16:36,10628.59
11-09-2023 16:52,5143.8
11-09-2023 17:05,6089.79
11-09-2023 17:15,151.28
11-09-2023 17:43,8086.04
11-09-2023 17:52,7216.3
12-09-2023 16:28,4363.74
12-09-2023 16:32,646.85
12-09-2023 16:50,319.84
12-09-2023 17:21,6142.54
12-09-2023 17:50,4336.4
12-09-2023 18:46,8524.09
12-09-2023 18:52,5003.22
13-09-2023 16:14,6290.62
13-09-2023 16:18,11624.93
13-09-2023 16:22,1670.99
13-09-2023 16:41,1959.52
13-09-2023 16:55,4317.85
13-09-2023 17:58,7567.17
13-09-2023 18:38,7303.23
13-09-2023 18:47,454.66
13-09-2023 18:49,8839.67
14-09-2023 16:58,7059.77
14-09-2023 17:04,5461.08
14-09-2023 17:08,4760.34
14-09-2023 17:25,7508.98
15-09-2023 17:00,1649.92
15-09-2023 17:03,1597.51
18-09-2023 16:00,13182.11
18-09-2023 16:03,8981.61
18-09-2023 16:04,10788.89
18-09-2023 16:15,4718.51
18-09-2023 16:18,8208.54
18-09-2023 16:27,4148.85
18-09-2023 16:28,852.98
18-09-2023 16:40,10135.88
18-09-2023 16:40,1293.39
18-09-2023 16:51,927.47
18-09-2023 17:31,1092.92
18-09-2023 17:41,10095.23
18-09-2023 17:44,447.53
18-09-2023 18:35,3438.02
19-09-2023 16:32,8292.75
19-09-2023 16:44,293.06
19-09-2023 16:55,1238.11
19-09-2023 16:56,7788.91
19-09-2023 17:23,1918.36
19-09-2023 17:38,611.86
19-09-2023 17:45,1008.44
20-09-2023 16:30,9588.71
20-09-2023 16:37,5670
20-09-2023 16:55,1351.69
20-09-2023 16:57,1665.58
20-09-2023 16:59,3927.69
20-09-2023 17:09,9374.24
20-09-2023 17:25,3085.38
20-09-2023 17:44,4026.03
20-09-2023 17:49,521.88
20-09-2023 18:18,7537.4
21-09-2023 16:05,2039.4
21-09-2023 16:08,5117.03
21-09-2023 16:42,8475.47
21-09-2023 17:41,5123.24
21-09-2023 18:13,6275
22-09-2023 16:13,1189.03
22-09-2023 16:42,3583.67
22-09-2023 16:42,5581.21
22-09-2023 17:40,8932.39
22-09-2023 17:44,6711.78
22-09-2023 18:02,1570.22
25-09-2023 16:07,7976.6
25-09-2023 16:11,12526.71
25-09-2023 16:23,6430.41
25-09-2023 16:23,602.36
25-09-2023 16:26,9690.15
25-09-2023 16:32,8457.09
25-09-2023 16:37,1220.86
25-09-2023 16:40,14343
25-09-2023 16:56,852.2
25-09-2023 16:58,1969.48
25-09-2023 17:01,151.42
25-09-2023 17:11,1588.31
25-09-2023 17:48,4746.71
25-09-2023 17:58,8883.4
25-09-2023 18:46,9968.49
26-09-2023 16:08,123.24
26-09-2023 16:15,13777.1
26-09-2023 17:02,818.36
26-09-2023 17:07,7676.92
27-09-2023 16:25,12958.65
27-09-2023 16:39,7044.63
27-09-2023 16:55,243.92
27-09-2023 18:52,14330.47
28-09-2023 16:14,825.69
28-09-2023 16:20,10090.05
28-09-2023 16:33,6126.5
28-09-2023 17:06,12352.2
28-09-2023 17:53,5468.58
28-09-2023 18:53,7375.59
29-09-2023 16:53,1334.09
29-09-2023 17:31,1044.33
29-09-2023 18:23,4273.99
29-09-2023 18:54,816.08
02-10-2023 16:03,2000.6
02-10-2023 16:20,1346.88
02-10-2023 16:32,4331.54
02-10-2023 16:33,6747.16
02-10-2023 16:35,930.3
02-10-2023 16:36,2929.91
02-10-2023 17:44,2104.82
02-10-2023 18:21,761.78
02-10-2023 18:57,1688.9
03-10-2023 16:15,1292.1
03-10-2023 16:16,2104.74
03-10-2023 16:22,3651.07
03-10-2023 16:39,8892.62
03-10-2023 16:48,1461.17
03-10-2023 17:06,6095.5
03-10-2023 17:14,5184.13
03-10-2023 17:27,2246.15
04-10-2023 16:01,3299.84
04-10-2023 16:36,605.95
04-10-2023 16:47,609.6
04-10-2023 17:06,5237.12
04-10-2023 17:10,7717.34
04-10-2023 17:41,3886.65
04-10-2023 17:49,4673.28
04-10-2023 18:25,6944.9
05-10-2023 16:27,1804.5
05-10-2023 18:40,1024.42
06-10-2023 16:05,1380.34
06-10-2023 16:14,5315.83
06-10-2023 18:26,8494.53
06-10-2023 18:39,3475.99
06-10-2023 18:44,5499.91
09-10-2023 16:00,2116.36
09-10-2023 16:01,8365.37
09-10-2023 16:17,101.25
09-10-2023 16:29,781.7
09-10-2023 16:44,14852.42
09-10-2023 16:48,7484.32
09-10-2023 16:50,6628.75
09-10-2023 16:52,2617.23
09-10-2023 16:52,596.16
09-10-2023 17:23,2485.73
09-10-2023 17:32,7624.56
09-10-2023 17:48,14611.9
09-10-2023 18:20,8359.5
09-10-2023 18:28,3133.85
09-10-2023 18:41,1368
09-10-2023 18:43,2015.69
09-10-2023 18:54,13856.18
10-10-2023 16:42,587.11
10-10-2023 17:07,8119.73
10-10-2023 17:16,2272.17
10-10-2023 17:24,9603.73
10-10-2023 18:12,7597.66
10-10-2023 18:14,569.25
11-10-2023 16:14,7936.91
11-10-2023 17:36,6860.18
11-10-2023 18:50,264.83
12-10-2023 16:02,7844.88
12-10-2023 16:29,7334.08
12-10-2023 16:29,6499.53
12-10-2023 16:37,5061.3
12-10-2023 16:57,414.43
12-10-2023 17:07,7914.88
12-10-2023 17:10,6853.51
12-10-2023 17:20,944.83
12-10-2023 17:39,3506.11
12-10-2023 18:11,5449.37
13-10-2023 16:05,7872.04
13-10-2023 16:08,3293.01
13-10-2023 16:22,10915.54
16-10-2023 16:06,6067.62
16-10-2023 16:09,4069.17
16-10-2023 16:11,2810.37
16-10-2023 16:12,3100.22
16-10-2023 16:13,566.83
16-10-2023 16:15,5211.88
16-10-2023 16:23,362.4
16-10-2023 16:29,1121.19
16-10-2023 16:32,1889.78
16-10-2023 16:32,5764.72
16-10-2023 16:44,5946.61
16-10-2023 16:49,9817.05
16-10-2023 16:50,802.09
16-10-2023 16:51,2037.75
16-10-2023 16:55,1137.13
16-10-2023 16:59,14401.17
16-10-2023 17:08,9584.52
16-10-2023 17:12,9749.46
16-10-2023 17:32,9427.06
16-10-2023 17:43,164.12
16-10-2023 17:46,6475.13
16-10-2023 17:47,1790.27
16-10-2023 18:07,2051.37
16-10-2023 18:15,3901.82
16-10-2023 18:38,1671.86
16-10-2023 18:47,966.88
16-10-2023 18:57,3138
17-10-2023 16:09,14829.85
17-10-2023 16:58,3559.96
17-10-2023 17:24,2049.51
17-10-2023 18:02,1305.56
18-10-2023 16:20,2264.98
18-10-2023 16:28,12381.45
18-10-2023 16:44,731.52
18-10-2023 16:44,6941.47
18-10-2023 16:51,8564.46
18-10-2023 17:47,3876.61
18-10-2023 18:17,1185.43
18-10-2023 18:32,919.84
19-10-2023 16:14,857.9
19-10-2023 16:34,11935.14
19-10-2023 16:42,5873.54
19-10-2023 17:06,6368.32
19-10-2023 17:34,7369.89
19-10-2023 17:41,5415.64
19-10-2023 18:06,5684.09
19-10-2023 18:11,7707.96
20-10-2023 16:02,6412.85
20-10-2023 16:29,9404.63
20-10-2023 17:27,9869.93
20-10-2023 17:48,7567.2
20-10-2023 18:34,7287.94
23-10-2023 16:03,8616.05
23-10-2023 16:03,1100.64
23-10-2023 16:15,13913.92
23-10-2023 16:19,4672.8
23-10-2023 16:27,8590.5
23-10-2023 16:35,6189.24
23-10-2023 16:45,9141.79
23-10-2023 16:47,2854.66
23-10-2023 16:50,2037.85
23-10-2023 17:16,1306.91
23-10-2023 17:17,7949.03
23-10-2023 17:25,983.68
23-10-2023 18:00,859.86
23-10-2023 18:37,1806
23-10-2023 18:38,5442.76
23-10-2023 18:41,2619.46
23-10-2023 18:46,1137.89
24-10-2023 16:12,8450.84
24-10-2023 16:43,2929.51
24-10-2023 17:04,1358.54
24-10-2023 17:09,6675.03
25-10-2023 16:03,9716.68
25-10-2023 17:37,6683.31
25-10-2023 17:50,8459.18
26-10-2023 16:11,7587.48
26-10-2023 16:19,268.77
26-10-2023 16:52,2631.47
26-10-2023 16:54,5773.5
26-10-2023 16:59,813.68
26-10-2023 17:51,7947.44
27-10-2023 17:26,7234.15
27-10-2023 18:28,10462.77
30-10-2023 16:01,7954.12
30-10-2023 16:02,5500.56
30-10-2023 16:18,7677.76
30-10-2023 16:36,708.74
30-10-2023 16:38,4384.95
30-10-2023 16:45,563.46
30-10-2023 16:58,5427.98
30-10-2023 17:07,6397.29
30-10-2023 17:17,221.56
30-10-2023 17:21,5331.57
30-10-2023 17:24,1236.38
30-10-2023 17:48,8994.39
30-10-2023 17:54,8345.26
30-10-2023 18:58,261.97
31-10-2023 16:05,1569.75
31-10-2023 16:11,2712.96
31-10-2023 16:45,1334.6
31-10-2023 16:46,1081.97
31-10-2023 16:48,6863.06
31-10-2023 16:49,895.66
31-10-2023 16:54,2990.05
31-10-2023 17:06,8371.11
31-10-2023 17:06,10483.93
01-11-2023 16:09,167.72
01-11-2023 16:52,6144.68
01-11-2023 17:59,2782.21
02-11-2023 16:01,13988.12
02-11-2023 16:05,1670.72
02-11-2023 16:15,9165.02
02-11-2023 16:36,13498.55
03-11-2023 16:31,1008.76
03-11-2023 16:39,363.92
03-11-2023 16:45,12904.66
03-11-2023 16:50,4324.4
03-11-2023 16:50,9384.54
03-11-2023 18:33,7208.15
03-11-2023 18:37,2991.17
03-11-2023 18:44,1893.44
06-11-2023 16:19,6109.55
06-11-2023 16:24,5141.32
06-11-2023 16:28,1541.48
06-11-2023 16:31,2732.86
06-11-2023 16:32,6777.12
06-11-2023 16:34,7176.86
06-11-2023 16:35,11146.74
06-11-2023 16:56,5414.97
06-11-2023 17:20,1188.95
06-11-2023 17:22,8709.77
06-11-2023 17:23,7358.65
06-11-2023 17:23,5950.48
06-11-2023 17:53,481.13
06-11-2023 17:58,1022.94
06-11-2023 18:42,443.62
06-11-2023 18:59,7272.01
07-11-2023 16:46,1120.88
07-11-2023 16:48,6651.62
07-11-2023 17:38,13446.81
07-11-2023 18:44,9100.81
07-11-2023 18:57,2989.25
08-11-2023 17:24,6851.31
08-11-2023 17:53,5619.91
08-11-2023 18:24,8640.56
08-11-2023 18:32,12995.7
09-11-2023 16:11,558.99
09-11-2023 16:47,2523.83
09-11-2023 17:02,1712.65
09-11-2023 17:51,1519.38
09-11-2023 18:45,9938.2
10-11-2023 16:06,8013.63
10-11-2023 16:10,1444.75
10-11-2023 16:26,14977.99
10-11-2023 16:43,2618.1
10-11-2023 16:50,6911.62
10-11-2023 18:02,2567.53
13-11-2023 16:03,1000.35
13-11-2023 16:11,7885.64
13-11-2023 16:16,932.61
13-11-2023 16:30,7458.63
13-11-2023 16:32,964.79
13-11-2023 16:41,471.28
13-11-2023 16:42,8836.51
13-11-2023 16:46,9951.68
13-11-2023 17:07,3806.16
13-11-2023 17:34,7371.85
13-11-2023 18:26,14143.32
14-11-2023 16:09,12002.16
14-11-2023 16:23,6851.16
14-11-2023 16:37,12033.92
14-11-2023 16:56,4180.4
14-11-2023 17:23,9127.65
14-11-2023 18:33,6462.41
14-11-2023 18:49,701.73
15-11-2023 16:00,409.26
15-11-2023 16:08,6213.32
15-11-2023 17:32,7858.41
15-11-2023 18:56,1697.67
15-11-2023 18:57,7261.59
16-11-2023 16:30,4515.43
16-11-2023 16:33,6741.41
16-11-2023 17:14,8583.39
16-11-2023 17:26,4750.96
16-11-2023 17:57,13566.58
17-11-2023 16:39,9847.6
17-11-2023 16:40,1769.33
17-11-2023 16:50,2457.1
17-11-2023 17:59,271.78
20-11-2023 16:05,4444.95
20-11-2023 16:06,3466.74
20-11-2023 16:07,1929.28
20-11-2023 16:27,12154.66
20-11-2023 16:28,791.65
20-11-2023 16:28,4201.22
20-11-2023 16:29,6381.6
20-11-2023 16:31,4880.31
20-11-2023 16:39,189.69
20-11-2023 16:41,1504.64
20-11-2023 16:42,5798.92
20-11-2023 16:51,13347.69
20-11-2023 16:59,11014.25
20-11-2023 17:08,7117.35
20-11-2023 17:10,9344.98
20-11-2023 17:11,5018.67
20-11-2023 17:15,1447.26
20-11-2023 17:17,9028.49
20-11-2023 18:40,842.56
20-11-2023 18:53,6312.79
21-11-2023 16:26,756.74
21-11-2023 16:45,1072.25
21-11-2023 16:58,900.61
21-11-2023 17:05,8926.38
22-11-2023 16:07,6810.05
22-11-2023 16:10,7527.04
22-11-2023 16:13,1829.9
22-11-2023 17:01,1478.41
23-11-2023 16:09,9033.87
23-11-2023 16:14,1833.67
23-11-2023 16:15,6217.86
23-11-2023 16:51,1073.51
23-11-2023 16:59,9274.64
23-11-2023 17:17,7794.84
23-11-2023 17:23,6264.21
23-11-2023 17:44,10585.48
23-11-2023 18:00,6280.66
24-11-2023 16:30,13388.56
24-11-2023 16:45,4840.67
24-11-2023 16:49,9962.5
24-11-2023 17:00,5771.4
24-11-2023 17:11,9939.94
24-11-2023 17:24,3120.1
24-11-2023 17:29,1546.22
24-11-2023 17:52,1615.04
24-11-2023 18:51,1475.46
27-11-2023 16:05,3313.07
27-11-2023 16:10,6824
27-11-2023 16:14,6012.67
27-11-2023 16:27,921.91
27-11-2023 16:30,6568.07
27-11-2023 16:33,2987.97
27-11-2023 16:37,7888.76
27-11-2023 16:38,5558.36
27-11-2023 16:45,265.51
27-11-2023 16:57,1292.21
27-11-2023 17:01,11847.07
27-11-2023 17:04,2475.65
27-11-2023 17:19,9562.41
27-11-2023 17:29,5126.65
27-11-2023 17:34,14273.42
27-11-2023 17:51,10171.68
27-11-2023 18:26,3984.38
27-11-2023 18:28,193.06
27-11-2023 18:32,447.82
28-11-2023 16:09,686.91
28-11-2023 16:38,421.44
28-11-2023 18:04,8726.92
29-11-2023 16:11,1490.44
29-11-2023 16:27,6712.94
29-11-2023 16:46,7802.36
29-11-2023 17:15,6659.12
29-11-2023 17:43,7145.67
